legend_id,source_id,scale,um_class,um_terms,um_rock,name,lith,area_km2,lith_id
25698,20,large,major,peridotit;serpentin,peridotite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {peridotite, serpentinization: massive}",63.379,61
86730,237,large,major,ophiolit,ophiolite complex,Ophiolitic intrusive rocks,,0.094,59;131
25115,20,large,major,serpentin,serpentinite,Sexton Mtn. Terrane; Greenback Melange,"Major: {gabbro, matrix: serpentinite}",0.265,59;88
44649,25,large,major,peridotit;pyroxenit,peridotite,"Wyoming Province, Stillwater Complex","Major:: {peridotites, pyroxenites, gabbros, anorthosite}",0.814,59;61;62;101
14996,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Malaspina Pluton orthogneiss (Western Fiordland Orthogneiss),"Major:: {orthogneiss},Minor:: {diorite, monzodiorite, amphibolite, ultramafics}",249.583,57;79;86
25140,20,large,major,peridotit;serpentin,dunite,Sexton Mtn. Terrane; Sexton Mountain Ophiolite,"Major: {dunite, serpentinization: serpentinized}; Major: {peridotite, serpentinization: serpentinized} Minor: {chromite}",1.488,61;128
25261,20,large,major,serpentin;ultramaf,serpentinite,Snow Camp Terrane; Coast Range Ophiolite,"Major: {serpentinite, green, blue; mineralogy: lizardite; alteration: alteration of ultramafic rocks; mineralogy: antigorite; mineralogy: chrysotile}",12.239,88
19458,20,large,major,serpentin,serpentinite,Baker Terrane; Burnt River Schist,Major: {serpentinite},0.573,88
19241,20,large,major,dunit,peridotite,Applegate Group; Applegate Amphibolite,Major: {peridotite}; Major: {harzburgite}; Major: {dunite},0.177,61;128
25116,20,large,major,serpentin,serpentinite,Sexton Mtn. Terrane; Greenback Melange,"Major: {gabbro, matrix: serpentinite}; Major: {diabase, matrix: serpentinite}",3.751,59;88;94
52621,82,large,idonly,harmonised-lith-id,,Great Valley Complex,,1.956,78;84;86;88
45609,35,large,idonly,harmonised-lith-id,,"Rocks of Montezuma stock and vicinity, diorite, gabbro, and lamprophyre",,0.472,57;59;62;69;94;107
23450,20,large,major,ultrabasic,ultramafic rock (undifferentiated),Nevadan Intrusives,"Major: {gabbro, black, mottling gray; melagabbro hornblendites erratically-shaped schlieren; mineralogy: quartz labradorite pyroxene hornblende; ultrabasic skarn inclusions}; Major: {hornblende norite, mottling gray, black; melagabbro hornblendites erratically-shaped schlieren; mineralogy: quartz labradorite pyroxene hornblende; ultrabasic skarn inclusions}",7.857,59;108;177
25681,20,large,major,dunit,harzburgite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,Major: {harzburgite}; Major: {chromite}; Major: {dunite},25.432,128
51641,69,large,major,serpentin,serpentinite,serpentinite and mafic block,serpentinite,1.45,88
86724,237,large,idonly,harmonised-lith-id,,Oceanic mantle (Advocate Complex),,7.994,18;62;128
54712,102,large,major,ultramaf,ultramafic rock (undifferentiated),Mafic-ultramafic complex,,4.238,59;62;161
15147,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Milford Orthogneiss orthogneiss (Arthur River Complex),"Major:: {orthogneiss},Minor:: {gabbro, diorite, quartz diorite, ultramafics, granitoid, migmatite}",157.483,57;59;79;80
67641,152,large,major,serpentin,serpentinite,Serpentinite intrusive rocks,,4.572,88
22500,20,large,major,serpentin,serpentinite,Little Butte Volcanics,"Major: {basalt flows, green biotite phenocrysts; alteration: sericite, carbonate and epidote in feldspars; matrix: plagioclase feldspar, augite, magnetite; devitrification: devitrified glass; alteration: biotite altered to chlorite; alteration: augite altered to chlorite and magnetite; plagioclase, augite, olivine phenocrysts; alteration: olivine altered to serpentine; zones: feldspars typically normally zoned}; Major: {andesite flows, devitrification: devitrified glass; plagioclase, augite, olivine phenocrysts; alteration: olivine altered to serpentine; zones: feldspars typically normally zoned; green biotite phenocrysts; alteration: sericite, carbonate and epidote in feldspars; matrix: plagioclase feldspar, augite, magnetite; alteration: augite altered to chlorite and magnetite; alteration: biotite altered to chlorite} Minor: {volcanic tuff, plagioclase feldspar and pyroxene phenocrysts; devtrified glass with microlites, pumice fragments; fragments of flow rock fragments}",13.16,18;63;69;70;76;150
25685,20,large,major,harzburg,harzburgite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {harzburgite, mineralogy: olivine rich layers} Minor: {dunite, mineralogy: olivine rich layers}",234.032,128
86662,236,large,major,ophiolit,ophiolite complex,Ophiolitic intrusive rocks,,1.961,57;59;131
25091,20,large,major,dunit;serpentin,peridotite,Sexton Mtn. Terrane,"Major: {peridotite, serpentinization: serpentinized}; Major: {chromitite}; Major: {dunite, serpentinization: serpentinized} Minor: {wehrlite}",0.045,61;128
54243,96,large,major,serpentin,serpentinite,Serpentinite,,14.985,10;12;18;76;88;91;128
63971,138,large,major,ophiolit;ultramaf,ultramafic rock (undifferentiated),"Ultramafic rocks, Coast Range Ophiolite",,26.737,
46802,42,large,major,dunit;serpentin,dunite,Rocks of Menifee Valley: Metadunite and serpentinite containing magnesite veins,,0.008,88
51601,69,large,major,soapstone,talc-carbonate (listwanite),Piney Branch Complex,soapstone,22.211,59;61;62;84;88;133
44262,25,large,major,serpentin,serpentinite,Serpentine in the Boehls Butte area,Major:: {serpentinite},0.218,88
22512,20,large,major,serpentin,serpentinite,Little Butte Volcanics,"Major: {basaltic andesite intrusives, medium dark gray, dark gray; staining: hematite, limonite staining; fracture fill: zeolites; alteration: palagonite, serpentine, iddingsite, coating of silica glass; labradorite, augite phenocrysts; cavity fill: zeolites; oxidation: ocherous rind; matrix: pyroxene, plagioclase laths, interstitial glass}",2.471,69
25407,20,large,minor,peridotit,serpentinite,Wallowa Terrane,"Major: {serpentinite}; Major: {gabbro, facies: epidote-chlorite; mineralogy: actinolite tremolite calcite} Minor: {talc}; Minor: {pyroxenite}; Minor: {peridotite}",15.525,59;61;62;88
19220,20,large,minor,serpentin,serpentinite,Applegate Group; Applegate Amphibolite,"Major: {amphibolite, hornblende, plagioclase clasts; metamorphism: retrograde greenschist and lower grade alterations}; Major: {schist}; Major: {amphibole gneiss, hornblende, plagioclase clasts; metamorphism: retrograde greenschist and lower grade alterations} Minor: {serpentinite}",1.741,79;84;86;88;98
19480,20,large,major,harzburg,harzburgite,Baker Terrane; Canyon Mountain Complex,"Major: {gabbro dikes, mineralogy: olivine clinopyroxene orthopyroxene}; Major: {feldspathic harzburgite, zones: feldspar broad layerlike or isolated single lobate blobs}",5.68,59;128
19549,20,large,major,peridotit;pyroxenit;serpentin,serpentinite,Baker Terrane; Miller Mountain Melange,"Major: {serpentinite, light olive to dark green; veins: vein fill cross-fiber chrysotile; facies: lower greenschist; matrix: pyroxenite peridotite metagabbro serpentinite; cavity fill: secondary albite quartz epidote calcite; mineralogy: antigorite chrysotile} Minor: {pyroxenite, facies: lower greenschist}",11.944,61;62;88;98;133
52611,82,large,idonly,harmonised-lith-id,,Franciscan Complex,,11.456,8;12;14;45;70;76;84;86;87;88;90;91;98;132
17935,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),Helena Haystack melange,ultrabasic (ultramafic) rocks,53.898,
19431,20,large,major,serpentin,serpentinite,Baker Terrane; Burnt River Schist,"Major: {gabbro, facies: greenschist amphibolite; alteration: serpentinized}",3.307,59;86;98
19252,20,large,major,lherzol,serpentinite,Applegate Group; Applegate Amphibolite,"Major: {serpentinite, dark olive green, dark green, bluish gray}; Major: {lherzolite, alteration: saxonite}",0.073,88;128
25519,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Elk Subterrane,Major: {serpentinite},11.363,88
25226,20,large,major,pyroxenit,serpentinite,Snow Camp Terrane,"Major: {serpentinite}; Major: {harzburgite tectonite, serpentinization: serpentinized}; Major: {pyroxenite}",0.415,62;88;128
23138,20,large,major,peridotit,peridotite,Neogene sedimentary rocks,"Major: {sand, gabbro, metavolcanic rocks, peridotite, quartzite, amphibolite, graywacke, chert clasts}; Major: {gravel, gabbro, metavolcanic rocks, peridotite, quartzite, amphibolite, graywacke, chert clasts}",0.802,2;3;12;45;59;61;85;86;178
25502,20,large,major,peridotit,harzburgite,Western Klamath Terrane,Major: {harzburgite}; Major: {dunite}; Major: {peridotite},2.548,61;128
14367,13,large,minor,peridotit,peridotite,Darran Leucogabbro anorthosite (Darran Suite),"Major:: {anorthosite},Minor:: {troctolite, peridotite}",15.726,61;101;105
25244,20,large,major,peridotit,peridotite,Snow Camp Terrane; Coast Range Ophiolite,"Major: {diorite intrusives, dark gray, medium gray, slight tinge green; alteration: hydrothermal; mineralogy: plagioclase; alteration: saussuritization; mineralogy: hornblende; facies: greenschist; mineralogy: hypersthene}; Major: {peridotite intrusives}",5.742,57;61;98
88573,263,large,major,ultramaf,serpentinite,"Farmington Canyon Complex, metamorphosed ultramafic rock","Dark-green to black meta-ultramafic rock with amphibole, pyroxene, and rare olivine that are variably altered to chlorite, serpentine, and talc, and commonly with some surrounding hornblende-rich gneiss; forms small isolated pods within layered gneiss at",0.016,79
15158,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Misty Pluton orthogneiss (Western Fiordland Orthogneiss),"Major:: {orthogneiss},Minor:: {diorite, monzodiorite, amphibolite, ultramafics}",95.147,57;79;86
19461,20,large,major,serpentin,serpentinite,Baker Terrane; Burnt River Schist,"Major: {serpentinite, green; light green asbestos quartz fragments; mineralogy: talc amethyst}",0.001,88
18796,19,large,major,dunit,dunite,Twin Sisters Dunite,ultrabasic (ultramafic) rocks,4.997,128
25656,20,large,major,harzburg,dunite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,Major: {chromite}; Major: {dunite}; Major: {harzburgite},3.287,128
15201,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Mt Edgar Diorite (Inboard Darran Suite),"Major:: {diorite},Minor:: {gabbro, ultramafics, gneiss}",26.693,57;59;79
15159,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Misty Pluton two pyroxene diorite and monzodiorite (Western Fiordland Orthogneiss),"Major:: {diorite},Minor:: {monzodiorite, monzonite, orthogneiss, ultramafics}",341.538,54;57;79
25699,20,large,major,dunit;serpentin,peridotite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {peridotite, serpentinization: serpentinized}; Major: {chromitite}; Major: {dunite, serpentinization: serpentinized} Minor: {wehrlite}",0.128,61;128
44617,25,large,major,ultramaf,ultramafic rock (undifferentiated),"Wyoming Province, meta-igneous rocks, ultramafic rocks, southwestern Montana",Major:: {biotite-plagioclase-clinopyroxene metamorphic rock},0.116,78
86732,237,large,major,ophiolit,ophiolite complex,Ophiolitic intrusive rocks,,24.651,59;62
51640,69,large,major,serpentin,serpentinite,serpentinite,talc schist,1.331,84
17797,19,large,major,ophiolit,ophiolite complex,Fidalgo ophiolite of Brown and others (1979),"intrusive igneous rocks, undivided",25.681,95
51787,72,large,idonly,harmonised-lith-id,,Mélange of Franciscan Complex,,356.582,12;14;45;84;87;88;91;94
25665,20,large,major,peridotit;serpentin,dunite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {dunite, alteration: hydrothermal; matrix: serpentine; zones: melange}; Major: {tectonite harzburgite, alteration: hydrothermal; matrix: serpentine; zones: melange}; Major: {peridotite, zones: melange; alteration: hydrothermal; matrix: serpentine} Minor: {lherzolite}; Minor: {chromite}; Minor: {websterite}",7.638,61;128
25692,20,large,minor,peridotit,peridotite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {meta-dolerite}; Major: {amphibolite}; Major: {meta-quartzite, lithology: feldspathic}; Major: {dolerite intrusives, mineralogy: augite}; Major: {amphibolite}; Major: {meta-volcanic rocks, mineralogy: quartz}; Major: {amphibole schist, pale green; mineralogy: chlorite, albite or oligoclase, epidote or clinozoisite, or actinolite, albite and epidote or clinozoisite}; Major: {amphibole gneiss, alteration: feldspars sericitized or saussuritized, mafic minerals uralitized or altered; mineralogy: chlorite}; Major: {greenschist} Minor: {peridotite}",23.05,61;63;79;84;85;86;94;98;161
19238,20,large,major,harzburg;serpentin,dunite,Applegate Group; Applegate Amphibolite,"Major: {meta-volcanic rocks, lithology: mafic}; Major: {mafic intrusives}; Major: {dunite, serpentinization: serpentinized}; Major: {argillaceous meta-sedimentary rocks}; Major: {chert}; Major: {harzburgite, serpentinization: serpentinized} Minor: {amphibole gneiss}; Minor: {serpentinite}; Minor: {quartzite, mineralogy: garnet-mica}",14.596,45;63;79;85;88;111;128;161
25676,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {gabbro intrusives, mineralogy: clinopyroxene}; Major: {mafic dikes, zones: melange; alteration: hydrothermal; matrix: serpentine}",2.816,59;161
15156,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Misty Pluton hornblende diorite and quartz monzonite (Western Fiordland Orthogneiss),"Major:: {diorite},Minor:: {monzodiorite, quartz monzodiorite, orthogneiss, ultramafics}",233.033,57;79
63847,138,large,major,ophiolit,ophiolite complex,"Gabbro and diabase, Coast Range Ophiolite",,5.344,59;94
23866,20,large,major,serpentin,serpentinite,Pickett Peak Terrane,"Major: {serpentinite, mineralization: chromite, nickel, copper, asbestos} Minor: {dunite, mineralization: chromite, nickel, copper, asbestos}; Minor: {harzburgite, mineralization: chromite, nickel, copper, asbestos}; Minor: {pyroxenite, mineralization: chromite, nickel, copper, asbestos}",41.823,62;88;128
51531,69,large,major,pyroxenit,pyroxenite,Mafic pluton,metapyroxenite,4.479,62
25667,20,large,major,dunit,dunite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {dunite, mineralogy: olivine, minor pyroxene; mineralization: chromite}",0.828,128
25653,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {breccia flows, alteration: hydrothermal; matrix: serpentine; zones: melange}; Major: {pillow flows, alteration: hydrothermal; matrix: serpentine; zones: melange} Minor: {volcanic rocks}",0.625,15;63
46845,42,large,major,serpentin,serpentinite,Serpentinite,,0.001,63
53063,88,large,major,serpentin,serpentinite,Franciscan Complex serpentinite,,1.537,59;94
70115,157,large,idonly,harmonised-lith-id,,Diamond Springs Formation,,3.223,84;86;88;133;161
54714,102,large,major,ultramaf,ultramafic rock (undifferentiated),Mafic-ultramafic complex,,1.228,63;86;161
19201,20,large,major,serpentin,serpentinite,Applegate Group,Major: {serpentinite},4.102,88
25209,20,large,major,harzburg,serpentinite,Sixes River Terrane,Major: {serpentinite}; Major: {peridotite}; Major: {harzburgite},10.055,61;88;128
63570,134,large,idonly,harmonised-lith-id,,Mafic intrusive rocks,,2.144,59;62;101
22509,20,large,major,serpentin,serpentinite,Little Butte Volcanics,"Major: {basaltic andesite flows, dark gray; plagioclase serpentinized monoclinic pyroxene phenocrysts}; Major: {breccia}; Major: {andesite flows, dark gray; plagioclase serpentinized monoclinic pyroxene phenocrysts}; Major: {lapilli tuff}; Major: {dacite flows, plagioclase serpentinized monoclinic pyroxene phenocrysts}",0.086,15;68;69;76
53563,92,large,idonly,harmonised-lith-id,,Neroly Sandstone,,8.468,7;8;9;10;14;45;63;69;70;76;85;87;88;89;91
54253,96,large,idonly,harmonised-lith-id,,Undivided Franciscan complex,,0.963,8;10;12;14;30;45;63;87;88;132;161;176
22775,20,large,major,serpentin,serpentinite,Little Butte Volcanics; Scorpion Mountain Formation,"Major: {basaltic andesite flows, medium dark gray; plagioclase, pyroxene phenocrysts; oxidation: ocherous rind; matrix: brownish gray glass; country rocks xenoliths; alteration: serpentine, iddingsite; staining: hematite, limonite staining}",6.977,69
25708,20,large,major,peridotit;serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {serpentinite, ; alteration: peridotite}; Major: {peridotite, reddish brown; alteration: serpentine, saxonite}",0.073,61;88
63982,138,large,major,ophiolit,ophiolite complex,Volcanic rocks of the Coast Range Ophiolite,,0.139,70;87
25705,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,Major: {serpentinite},0.054,88
25256,20,large,major,serpentin,peridotite,Snow Camp Terrane; Coast Range Ophiolite,"Major: {peridotite}; Major: {peridotite, alteration: altered to serpentinite}; Major: {peridotite}; Major: {serpentinite, yellow green, black, green, greenish black; veins: quartz}",1.216,61;88
16364,13,large,major,serpentin,serpentinite,Surville Serpentinite (Tangihua Complex) in Northland Allochthon,Major:: {peridotite},2.034,61
51662,69,large,major,ultramaf,serpentinite,ultramafic block,serpentinite,21.952,88
25208,20,large,major,serpentin,serpentinite,Sixes River Terrane,Major: {serpentinite},0.416,88
25229,20,large,major,serpentin,serpentinite,Snow Camp Terrane,Major: {serpentinite},1.59,88
14695,13,large,minor,dunit;pyroxenit,pyroxenite,Howitt Peaks Gabbro (Darran Suite),"Major:: {gabbronorite},Minor:: {gabbro, pyroxenite, dunite, microdiorite}",6.55,59;62;128
16949,13,large,major,pyroxenit,pyroxenite,Undifferentiated Tapuaenuku Igneous Complex pyroxenite,"Major:: {pyroxenite},Minor:: {peridotite, anorthosite, gabbro, syenite}",15.446,56;59;61;62;101
53636,93,large,major,ophiolit,ophiolite complex,"Great Valley Complex; Coast Range ophiolite, mafic and intermediate volcanic rocks",,25.609,45;63;69;70;94
25687,20,large,major,dunit,harzburgite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {harzburgite, serpentinization: unserpentinized}; Major: {dunite} Minor: {chromite, mineralization: chromite}",0.017,128
25695,20,large,major,dunit;serpentin,peridotite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {peridotite, alteration: hydrothermal; matrix: serpentine; zones: melange}; Major: {tectonite harzburgite, zones: melange; alteration: hydrothermal; matrix: serpentine}; Major: {dunite, alteration: hydrothermal; matrix: serpentine; zones: melange} Minor: {websterite}; Minor: {chromite}; Minor: {lherzolite}",1.771,61;128
