dep_id,site_name,latitude,longitude,country,state,commod1,commod2,commod3,dev_stat,prod_size,ore,gangue,hrock_type,hrock_unit,asbestos,ultramafic_host_text
10024315,Divide Mine,-17.63037,30.75133,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024316,Glenapp Mine,-16.99707,30.75133,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024317,Impinge Claims,-16.91376,30.818,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024318,Noro Mine,-17.04708,30.75133,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024319,Rutala Mine,-18.397,30.45134,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024320,Umsweswe Mine,-18.49699,30.41801,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024321,Vanad Mine,-17.79703,30.75134,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024322,Windsor Mine,-17.79703,30.75134,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024323,York West Mine,-19.19695,30.25135,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Hartley Complex,False,True
10024330,Masinloc Chromite Operation,15.56675,120.06599,Philippines,,Chromium,,,Producer,Y,,,Dunite,Zambales Ultramafic Complex,False,True
10024333,Acoje Mine,15.71673,120.06599,Philippines,,Chromium,,,Producer,Y,,,Dunite,Zambales Ultramafic Complex,False,True
10024376,Pinerolo,44.88223,7.31869,Italy,,"Graphite, Talc-Soapstone",,,Producer,Y,,,"Phyllite,Mica Schist,Gneiss",,False,False
10024464,Lockerby Mine,46.43249,-81.32535,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,,,False,False
10024334,Bhimtanagar Mine,21.03286,85.75019,India,Orissa,Chromium,,,Producer,Y,,,Dunite,Dharwar System,False,True
10024336,Saruabil Mine,21.0662,85.80019,India,Orissa,Chromium,,,Producer,Y,,,Dunite,Dharwar System,False,True
10024337,Kalimash Mine,42.09875,20.38518,Albania,,Chromium,,,Producer,Y,,,Dunite,,False,True
10024339,Kemi Mine,65.78467,24.71853,Finland,,Chromium,,,Producer,Y,,,Peridotite,Kemi Intrusion,False,True
10024341,Shahriar Mine,27.53244,57.31761,Iran,Kerman,Chromium,,,Producer,Y,,,Dunite,,False,True
10024347,Todo Manco Mine,41.41545,20.1685,Albania,,Chromium,,,Producer,Y,,,Dunite,,False,True
10024387,Taskazgan,40.81493,63.38426,Uzbekistan,,"Graphite, Nickel, Cobalt",,,Producer,Y,,,"Syenite,Gabbro,Limestone,Dolomite",Bel'Tausk Lopolite,False,False
10024462,Fraser Mine,46.66527,-81.35118,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Granite,Sudbury Sublayer,False,False
10024463,Strathcona Mine,46.67499,-81.33896,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,"Norite,Gneiss,Granite",Sudbury Sublayer;Dark Norite ( Sudbury Sublayer);Levack Complex,False,False
10024459,Falconbridge Mine,46.58193,-80.80033,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,"Norite,Meta-Basalt",Sudbury Nickel Irruptive;Elsie Mountain Formation,False,False
10024460,"East Mine, Falconbridge Limited",46.58193,-80.78255,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,"Norite,Meta-Basalt",Sudbury Nickel Irruptive;Elsie Mountain Formation,False,False
10024461,Fecunis-North Mine,46.65693,-81.3534,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Selenium, Tellurium, Cobalt",,,Producer,Y,,,"Gneiss,Granite",Sudbury Sublayer;Levack Complex,False,False
10024465,Creighton Mine,46.4611,-81.17895,Canada,Ontario,"Nickel, Copper, PGE, Gold, Cobalt, Selenium, Tellurium, Silver",,,Producer,Y,,,"Gabbro,Norite,Granite",Sudbury Sublayer;Creighton Granite,False,False
10024466,Crean Hill Mine,46.42916,-81.35118,Canada,Ontario,"Nickel, Copper, PGE, Silver, Cobalt, Selenium, Tellurium, Gold",,,Producer,Y,,,"Norite,Greenstone",Sudbury Sublayer,False,False
10024467,Little Stobie Mine,46.54721,-81.00617,Canada,Ontario,"Tellurium, Nickel, Copper, Gold, Silver, Cobalt, Selenium, PGE",,,Producer,Y,,,Norite,Sudbury Sublayer,False,False
10024468,Murray Mine,46.51332,-81.06645,Canada,Ontario,"Copper, Nickel, Selenium, PGE, Gold, Silver, Cobalt, Tellurium",,,Producer,Y,,,Norite,Sudbury Sublayer,False,False
10024469,Stobie Mine,46.53832,-80.99422,Canada,Ontario,"Cobalt, Nickel, Copper, PGE, Gold, Silver, Selenium, Tellurium",,,Producer,Y,,,Diorite,Frood-Stobie Offset,False,False
10024470,Clarabelle No. 2 Open Pit,46.51666,-81.05811,Canada,Ontario,"Gold, PGE, Silver, Cobalt, Selenium, Tellurium, Nickel, Copper",,,Producer,Y,,,Norite,Sudbury Sublayer,False,False
10024471,Copper Cliff South Mine,46.45916,-81.07895,Canada,Ontario,"Copper, Tellurium, PGE, Gold, Silver, Cobalt, Selenium, Nickel",,,Producer,Y,,,Diorite,Copper Cliff Offset (Sudbury Sublayer),False,False
10024472,Frood Mine,46.52499,-81.00811,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Diorite,Frood-Stobie Offset,False,False
10024473,Totten Mine,46.3786,-81.45951,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Diorite,Worthington Offset,False,False
10024474,Coleman Mine,46.67638,-81.33646,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Mafic Intrusive Rock,Sudbury Sublayer,False,False
10024475,Levack Mine,46.65193,-81.37757,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Tellurium, Selenium",,,Producer,Y,,,"Mafic Intrusive Rock,Norite,Gneiss",Sudbury Sublayer;Sudbury Sublayer;Levack Complex,False,False
10024476,Levack East Mine,46.64999,-81.36646,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Prospect,N,,,Mafic Intrusive Rock,Sudbury Sublayer,False,False
10024477,Mccreedy West Mine,46.63332,-81.39979,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,"Mafic Intrusive Rock,Gneiss",Sudbury Sublayer;Levack Breccia,False,False
10024478,Garson Mine,46.56749,-80.8581,Canada,Ontario,"Gold, Silver, Cobalt, Selenium, Nickel, Copper, PGE, Tellurium",,,Producer,Y,,,"Norite,Meta-Basalt",Sudbury Nickel Irruptive;Elsie Mountain Formation,False,False
10024479,Pipe No. 1 Mine,55.48478,-98.15048,Canada,Manitoba,"Tellurium, Nickel, Copper, Cobalt, PGE, Gold, Silver, Selenium",,,Producer,Y,,,,,False,False
10024480,Thompson Mine,55.72007,-97.85436,Canada,Manitoba,"Nickel, Copper, Cobalt, PGE, Gold, Silver, Selenium, Tellurium",,,Producer,Y,,,"Peridotite,Schist",Thompson Metasedimentary Band,False,True
10024481,Birchtree Mine,55.70229,-97.9252,Canada,Manitoba,"Selenium, Nickel, Copper, Cobalt, PGE, Gold, Silver, Tellurium",,,Producer,Y,,,"Peridotite,Schist",Pipe Metasedimentary Band,False,True
10024482,Pipe No. 2 Open Pit,55.50006,-98.15048,Canada,Manitoba,"Gold, Nickel, Copper, Cobalt, PGE, Silver, Selenium, Tellurium",,,Producer,Y,,,Peridotite,,False,True
10024494,Rzanovo Mine,41.23208,22.26847,Macedonia,,"Iron, Nickel",Chromium,Cobalt,Producer,Y,,,Serpentinite,,False,True
10024495,Greenvale Mine,-18.91356,144.98213,Australia,Queensland,"Nickel, Cobalt",,,Producer,Y,,,"Gabbro,Peridotite",Greenvale Serpentinite;Boiler Gully Complex,False,True
10024496,Carnilya Hill Mine,-31.02942,121.78252,Australia,Western Australia,"Nickel, Copper",,,Producer,Y,,,Peridotite,Carnilya Hill Ultramafics,False,True
10024498,Agnew Mine,-27.8129,120.69924,Australia,Western Australia,"Nickel, Copper, Cobalt",,,Producer,Y,,,Dunite,Perseverance Ultramafic Intrusion,False,True
10024501,Codemin Mine,-14.5477,-48.3824,Brazil,Goias,"Iron, Nickel",,,Producer,Y,,,Serpentinite,S. Jose Dos Tocantins Complex;S. Jose Dos Tocantins Complex,False,True
10024502,Tocantins Nickel,-14.5477,-48.3824,Brazil,,"Nickel, Cobalt, Iron",Copper,,Prospect,N,"Clay, Garnierite",,"Peridotite,Dunite,Pyroxenite","Ultramafic Zone, S. Jose Dos Tocantins Complex",False,True
10024504,Jinchuan Mine,38.99825,99.99978,China,Gansu [Kansu],"Nickel, Copper, Cobalt",,,Producer,Y,,,Ultramafic Intrusive Rock,,False,True
10024505,Cerro Matoso Mine,7.91786,-75.58304,Colombia,Cordoba,"Iron, Cobalt, Chromium, Nickel",,,Prospect,N,,,Peridotite,,False,True
10024508,Epoch Mine,-20.41355,29.25137,Zimbabwe,,Nickel,,,Producer,Y,,,"Schist,Serpentinite",Sebakwian Group,False,True
10024509,Exmibal Mine,16.50077,-89.33339,Guatemala,Izabal,Nickel,"Copper, Cobalt",,Producer,Y,,,"Peridotite,Dunite,Pyroxenite,Serpentinite",Sierra De Santa Cruz;,False,True
10024510,Riddle Mine,42.96371,-123.44338,United States,Oregon,"Nickel, Iron, Cobalt",,,Producer,Y,,,"Peridotite,Serpentinite",,False,True
10024511,Shangani Mine,-19.6636,29.25137,Zimbabwe,,"Nickel, Copper",,,Producer,Y,,,"Peridotite,Iron Formation,Intermediate Volcanic Rock",Sebakwian Group;Bulawayan Group;Bulawayan Group,False,True
10024513,Kotalahti Mine,62.57038,27.61977,Finland,,"Nickel, Copper, PGE",,,Producer,Y,,,"Ultramafic Intrusive Rock,Gneiss",Karelian;Karelian,False,True
10024514,Hitura Mine,63.84213,25.05079,Finland,Oulu Laani,"Nickel, Copper, PGE",,,Producer,Y,,,Serpentinite,Sveckarelidic Fold Belt,False,True
10024529,Moak Mine,55.94674,-97.58213,Canada,Manitoba,"Copper, Nickel",,,Prospect,N,,,Peridotite,,False,True
10024515,Vammala Mine,61.33181,24.90277,Finland,,"Nickel, Copper, PGE",,,Producer,Y,,,"Peridotite,Granite",,False,True
10024518,Gag Island Deposit,-0.49836,129.74914,Indonesia,,"Nickel, Cobalt, Iron",,,Prospect,N,,,"Harzburgite,Serpentinite",,False,True
10024520,Pomala Deposit,-3.99801,120.99933,Indonesia,,"Iron, Nickel, Cobalt",,,Producer,Y,,,"Peridotite,Serpentinite",,False,True
10024522,Punta Gorda District,20.5839,-74.84967,Cuba,,"Iron, Nickel, Cobalt",,,Prospect,N,,,Peridotite,Cauto Belt,False,True
10024523,Rio Tuba Mine,8.58685,117.40496,Philippines,Palawan,"Iron, Nickel",,,Producer,Y,,,"Peridotite,Dunite,Pyroxenite",,False,True
10024526,Enonkoski Deposit,62.08174,28.91942,Finland,,"Copper, Nickel",,,Prospect,N,,,,,False,False
10024527,Donaldson Deposit,61.67519,-73.29095,Canada,Quebec,"Nickel, Copper, PGE",,,Prospect,N,,,Peridotite,,False,True
10024528,Katiniq Deposit,61.68352,-73.66597,Canada,Quebec,"Nickel, Copper",,,Prospect,N,,,Peridotite,,False,True
10024533,Bushtrica Mine,41.11546,20.46849,Albania,,"Nickel, Cobalt, Iron",,,Producer,Y,,,"Peridotite,Serpentinite,Limestone",,False,True
10024534,Prrenjas Mine,41.06546,20.55182,Albania,,"Nickel, Iron, Chromium",,,Producer,Y,,,"Peridotite,Serpentinite,Limestone",Gosan,False,True
10024535,Bitincke Mine,40.64879,20.98513,Albania,,"Nickel, Cobalt, Iron",,,Prospect,N,,,"Peridotite,Limestone",,False,True
10024536,Guri Kuq Mine,40.91546,20.63514,Albania,,"Cobalt, Iron, Nickel",,,Producer,Y,,,"Peridotite,Serpentinite,Limestone","Santon, Campan",False,True
10024538,Gebe Island Mining Area,-0.06507,129.43247,Indonesia,,"Nickel, Iron, Cobalt",,,Producer,Y,,,Serpentinite,,False,True
10024569,Kabanga Deposit,-2.8315,30.66794,Tanzania,,"Copper, Cobalt, Nickel",,,Prospect,N,,,Ultramafic Intrusive Rock,Karagwe-Ankolean System (Part Of The Kibaran Fold Belt),False,True
10024570,Musongati Deposit,-3.74809,30.25128,Burundi,,"Nickel, Copper, Cobalt, PGE, Chromium",,,Prospect,N,,,,,False,False
10024571,Hunters Road Deposit,-19.16362,29.83469,Zimbabwe,,"Nickel, Cobalt, Copper",,,Prospect,N,,,Serpentinite,Upper Greenstones; Bulawayan Group,False,True
10024572,"East Mine, Falconbridge Limited",46.58193,-80.78255,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,"Norite,Meta-Basalt",Sudbury Nickel Irruptive;Elsie Mountain Formation,False,False
10024573,Falconbridge Mine,46.58193,-80.80033,Canada,Ontario,"Selenium, PGE, Gold, Tellurium, Silver, Cobalt, Nickel, Copper",,,Producer,Y,,,"Norite,Meta-Basalt",Sudbury Nickel Irruptive;Elsie Mountain Formation,False,False
10024574,Fecunis-North Mine,46.65693,-81.3534,Canada,Ontario,"Silver, Nickel, PGE, Gold, Cobalt, Selenium, Tellurium, Copper",,,Producer,Y,,,"Gneiss,Granite",Sudbury Sublayer;Levack Complex,False,False
10024575,Fraser Mine,46.66527,-81.35118,Canada,Ontario,"PGE, Nickel, Gold, Silver, Cobalt, Selenium, Tellurium, Copper",,,Producer,Y,,,Granite,Sudbury Sublayer,False,False
10024576,Lockerby Mine,46.43249,-81.32535,Canada,Ontario,"Nickel, Selenium, Copper, Gold, Silver, Cobalt, Tellurium, PGE",,,Producer,Y,,,,,False,False
10024577,Onaping-Craig Mine,46.63332,-81.38729,Canada,Ontario,"Tellurium, Nickel, Copper, Gold, Silver, Cobalt, Selenium, PGE",,,Producer,Y,,,Granite,Sudbury Sublayer,False,False
10024578,Strathcona Mine,46.67499,-81.33896,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,"Norite,Gneiss,Granite",Sudbury Sublayer;Dark Norite ( Sudbury Sublayer);Levack Complex,False,False
10024579,Clarabelle No. 2 Open Pit,46.51666,-81.05811,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Norite,Sudbury Sublayer,False,False
10024580,Coleman Mine,46.67638,-81.33646,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Mafic Intrusive Rock,Sudbury Sublayer,False,False
10024581,Copper Cliff North Mine,46.49166,-81.06645,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Diorite,Copper Cliff Offset (Sudbury Sublayer),False,False
10024582,Copper Cliff South Mine,46.45916,-81.07895,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Diorite,Copper Cliff Offset (Sudbury Sublayer),False,False
10024583,Crean Hill Mine,46.42916,-81.35118,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,"Norite,Greenstone",Sudbury Sublayer,False,False
10024584,Creighton Mine,46.4611,-81.17895,Canada,Ontario,"PGE, Gold, Silver, Cobalt, Tellurium, Nickel, Copper",,,Producer,Y,,,"Gabbro,Norite,Granite",Sudbury Sublayer;Creighton Granite,False,False
10024590,Mccreedy West Mine,46.63332,-81.39979,Canada,Ontario,"Cobalt, Silver, Selenium, Tellurium, Nickel, Copper, PGE, Gold",,,Producer,Y,,,"Mafic Intrusive Rock,Gneiss",Sudbury Sublayer;Levack Breccia,False,False
10024585,Frood Mine,46.52499,-81.00811,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Diorite,Frood-Stobie Offset,False,False
10024586,Levack East Mine,46.64999,-81.36646,Canada,Ontario,"Selenium, PGE, Gold, Silver, Cobalt, Tellurium, Nickel, Copper",,,Prospect,N,,,Mafic Intrusive Rock,Sudbury Sublayer,False,False
10024587,Garson Mine,46.56749,-80.8581,Canada,Ontario,"Cobalt, Nickel, Copper, PGE, Gold, Silver, Selenium, Tellurium",,,Producer,Y,,,"Norite,Meta-Basalt",Sudbury Nickel Irruptive;Elsie Mountain Formation,False,False
10024588,Levack Mine,46.65193,-81.37757,Canada,Ontario,"Gold, Nickel, Copper, PGE, Silver, Tellurium, Selenium, Cobalt",,,Producer,Y,,,"Mafic Intrusive Rock,Norite,Gneiss",Sudbury Sublayer;Sudbury Sublayer;Levack Complex,False,False
10024589,Little Stobie Mine,46.54721,-81.00617,Canada,Ontario,"Copper, Tellurium, Nickel, PGE, Gold, Silver, Selenium, Cobalt",,,Producer,Y,,,Norite,Sudbury Sublayer,False,False
10024591,Murray Mine,46.51332,-81.06645,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Norite,Sudbury Sublayer,False,False
10024592,Stobie Mine,46.53832,-80.99422,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Diorite,Frood-Stobie Offset,False,False
10024593,Totten Mine,46.3786,-81.45951,Canada,Ontario,"Nickel, Copper, PGE, Gold, Silver, Cobalt, Selenium, Tellurium",,,Producer,Y,,,Diorite,Worthington Offset,False,False
10024594,Pipe No. 2 Open Pit,55.50006,-98.15048,Canada,Manitoba,"PGE, Gold, Silver, Selenium, Nickel, Copper, Cobalt, Tellurium",,,Producer,Y,,,Peridotite,,False,True
10024595,Thompson Mine,55.72007,-97.85436,Canada,Manitoba,"Copper, Cobalt, PGE, Gold, Silver, Selenium, Tellurium, Nickel",,,Producer,Y,,,"Peridotite,Schist",Thompson Metasedimentary Band,False,True
10024607,Selukwe Peak and Railway Block Mines,-19.64692,30.00137,Zimbabwe,,Chromium,,,Producer,Y,,,Dunite,Sebakwain Group; Lower Greenstone Series,False,True
10024650,Watson,27.73357,-81.81655,United States,Florida,Phosphorus-Phosphates,,"Magnesite, Aluminum, Fluorine-Fluorite, Uranium, Iron",Prospect,N,Collophane,,"Clay, Mud,Sand and Gravel,Dolomite",,False,False
10024661,Phalaborwa,-23.98001,31.21806,South Africa,,"Phosphorus-Phosphates, Copper, Iron, Zirconium, Uranium, Thorium",,,Producer,Y,,,"Pyroxenite,Phosphorite",Phalaborwa Complex;Phalaborwa Complex,False,True
10024662,Schiel,-23.1634,30.40139,South Africa,,"Phosphorus-Phosphates, Iron, Vermiculite",,,Prospect,N,,,Pyroxenite,Schiel Alcalic Complex,False,True
10024704,Kovdor,67.54848,30.50333,Russia,,"Phosphorus-Phosphates, Iron, Zirconium",,,Producer,Y,,,"Pyroxenite,Intrusive Carbonatite",,False,True
10024846,Gusevogorsk Deposit,58.69789,59.60152,Russia,,"Titanium, Metal, Vanadium, Iron",,,Producer,Y,Ilmenite,,Pyroxenite,Gusevogorsk Massif,False,True
10024847,Kachkanar Deposit,58.66457,59.48485,Russia,,"Titanium, Metal, Vanadium, Iron",,,Producer,Y,Ilmenite,,Pyroxenite,Kachkanar Massif,False,True
10024856,Magpie Mountain Deposit,51.37827,-64.06243,Canada,Quebec,"Titanium, Metal, Iron, Vanadium, Chromium",,,Prospect,N,,,"Anorthosite,Gneiss",,False,False
10024860,Suncor Deposit,57.00418,-111.47887,Canada,Alberta,"Petroleum (Oil), Sulfur, Vanadium, Nickel, Zirconium, Titanium, Metal",,,Prospect,N,,,"Shale,Sandstone",Mcmurray Formation,False,False
10024862,Kellogg Property,49.81665,-73.99948,Canada,Quebec,"Iron, Vanadium, Titanium, Metal",,,Prospect,N,,,"Gabbro,Pyroxenite",Dore Lake Complex;Dore Lake Complex,False,True
10024864,Syncrude Deposit,57.04168,-111.61776,Canada,Alberta,"Nickel, Titanium, Metal, Petroleum (Oil), Vanadium, Zirconium",,,Prospect,N,,,"Shale,Sandstone",Mcmurray Formation,False,False
10024914,Magpie Mountain,51.38327,-64.06577,Canada,Quebec,"Vanadium, Iron, Titanium, Metal, Chromium",,,Prospect,N,,,Anorthosite,,False,False
10024917,Mukanda/Buhoro-Nyabikere,-3.39951,30.00129,Burundi,,"Vanadium, Nickel",,,Prospect,N,,,Gabbro,,False,False
10024923,Orinoco,10.31772,-63.13274,Venezuela,,"Petroleum (Oil), Vanadium, Nickel",,,Prospect,N,,,Oil Shale,,False,False
10025078,Laurelton Chapel Soapstone Mine,35.92481,-82.60264,United States,North Carolina,Talc-Soapstone,,,Past Producer,Y,Soapstone,,,,False,False
10024989,Tellnes Depositsurface,58.33217,6.43606,Norway,,"Titanium, Metal, Vanadium, Copper, Nickel",,,Producer,Y,Ilmenite,,Norite,Ana-Sira Anorthosite (Egersund Anorthosite Complex),False,False
10025023,Kellogg Property Deposit,49.81776,-74.00143,Canada,Quebec,"Iron, Vanadium, Titanium, Metal",,,Prospect,N,,,"Gabbro,Pyroxenite",Dore Lake Complex;Dore Lake Complex,False,True
10024993,Suncor,57.00002,-111.48442,Canada,Alberta,"Nickel, Vanadium, Petroleum (Oil), Titanium, Metal, Zirconium",,,Prospect,N,,,"Shale,Sandstone",Mcmurray Formation,False,False
10025035,"Don Enrique, Prospecto",-11.34122,-75.56471,Peru,Junin,Talc-Soapstone,,,Prospect,S,,,,,False,False
10025079,Jasper Roberts Soapstone Mine,35.93648,-82.60042,United States,North Carolina,Talc-Soapstone,,,Past Producer,Y,Soapstone,,,,False,False
10025080,Edwards #2 Soapstone Mine,35.91815,-82.62375,United States,North Carolina,Talc-Soapstone,,Tungsten,Past Producer,Y,Soapstone,,,,False,False
10025082,Edwards #1 Soapstone Mine,35.91926,-82.62347,United States,North Carolina,Talc-Soapstone,,Tungsten,Past Producer,Y,Soapstone,,,,False,False
10025085,George Lewis Soapstone Mine,35.90342,-82.6443,United States,North Carolina,Talc-Soapstone,,Tungsten,Past Producer,Y,"Scheelite, Soapstone",,,,False,False
10025086,Brackens Soapstone Mine,35.92037,-82.6193,United States,North Carolina,Talc-Soapstone,,Tungsten,Past Producer,Y,Soapstone,,,,False,False
10025087,Devils Den Soapstone Mine,35.89676,-82.65236,United States,North Carolina,Talc-Soapstone,,Tungsten,Past Producer,Y,"Scheelite, Soapstone",,,,False,False
10025088,Edwards #3 Soapstone Mine,35.91731,-82.62542,United States,North Carolina,Talc-Soapstone,,Tungsten,Past Producer,Y,Soapstone,,,,False,False
10025089,Wilson Soapstone Mine,35.8176,-82.68958,United States,North Carolina,Talc-Soapstone,,Tungsten,Past Producer,Y,"Scheelite, Soapstone",,,,False,False
10025090,Marshburn Soapstone Mine,35.82649,-82.6993,United States,North Carolina,Talc-Soapstone,,,Past Producer,Y,Soapstone,,,,False,False
